,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value
9843,-119.7,34.41,19.0,1215.0,360.0,1349.0,423.0,2660.7,226500.0
9844,-119.7,34.36,35.0,1604.0,334.0,904.0,337.0,4741.1,336400.0
9845,-119.71,36.88,17.0,2236.0,315.0,992.0,312.0,6940.5,165200.0
9846,-119.71,36.83,5.0,1087.0,338.0,623.0,362.0,1806.1000000000001,113400.0
9847,-119.71,36.83,15.0,2727.0,500.0,1228.0,436.0,3507.8,109000.0
9848,-119.71,36.82,12.0,2144.0,568.0,1320.0,566.0,2338.1,112500.0
9849,-119.71,36.81,9.0,1122.0,290.0,662.0,284.0,2053.6,55000.0
9850,-119.71,36.81,19.0,1648.0,368.0,557.0,354.0,1796.8999999999999,72800.0
9851,-119.71,36.8,25.0,875.0,156.0,646.0,166.0,3000.0,72800.0
9852,-119.71,36.8,17.0,2056.0,366.0,1259.0,367.0,3933.8,84700.0
9853,-119.71,36.8,17.0,1415.0,267.0,861.0,293.0,3250.0,81400.0
9854,-119.71,36.79,34.0,1891.0,323.0,966.0,355.0,3668.1,82000.0
9855,-119.71,36.77,11.0,5112.0,1384.0,2487.0,1243.0,2146.1,75900.0
9856,-119.71,36.76,28.0,2675.0,527.0,1392.0,521.0,2310.8,72000.0
9857,-119.71,36.74,18.0,8099.0,1670.0,4476.0,1514.0,2472.7999999999997,88300.0
9858,-119.71,36.73,19.0,3972.0,585.0,1586.0,560.0,5260.799999999999,151400.0
9859,-119.71,34.45,35.0,2183.0,363.0,988.0,351.0,5592.2,384400.0
9860,-119.71,34.44,52.0,1837.0,343.0,711.0,355.0,4131.599999999999,443000.0
9861,-119.71,34.43,48.0,2408.0,536.0,1005.0,497.0,3521.3,458600.0
9862,-119.71,34.43,47.0,1572.0,417.0,790.0,384.0,2642.9,279200.0
9863,-119.71,34.43,18.0,1170.0,372.0,681.0,346.0,2197.4,255000.0
9864,-119.71,34.42,52.0,1838.0,692.0,851.0,576.0,1485.1000000000001,237500.0
9865,-119.71,34.42,50.0,840.0,279.0,488.0,270.0,2209.7000000000003,258300.0
9866,-119.71,34.42,49.0,1560.0,436.0,1041.0,411.0,2925.0,246900.0
9867,-119.71,34.42,39.0,1172.0,322.0,606.0,316.0,2160.0,259100.0
9868,-119.71,34.42,31.0,1643.0,499.0,1253.0,499.0,3156.2999999999997,267000.0
9869,-119.71,34.42,23.0,2068.0,658.0,1898.0,570.0,2550.6000000000004,230800.0
9870,-119.71,34.41,18.0,1225.0,317.0,694.0,306.0,3682.3,255000.0
9871,-119.71,34.4,36.0,1846.0,358.0,748.0,329.0,4228.3,326800.0
9872,-119.72,37.46,13.0,1999.0,375.0,750.0,308.0,2875.0,96000.0
9873,-119.72,37.38,16.0,2131.0,424.0,989.0,369.0,2607.1,103700.0
9874,-119.72,36.82,16.0,2627.0,613.0,1054.0,623.0,1948.3,112500.0
9875,-119.72,36.81,28.0,1651.0,305.0,780.0,309.0,2945.3,72200.0
9876,-119.72,36.81,15.0,2175.0,564.0,1194.0,482.0,2676.7,87500.0
9877,-119.72,36.8,23.0,2128.0,442.0,1047.0,450.0,2625.0,71500.0
9878,-119.72,36.8,16.0,2396.0,526.0,1338.0,518.0,2165.2999999999997,78800.0
9879,-119.72,36.8,15.0,3045.0,689.0,1340.0,588.0,3195.3,85700.0
9880,-119.72,36.76,23.0,6403.0,1370.0,3573.0,1260.0,2300.6000000000004,69000.0
9881,-119.72,36.75,27.0,1691.0,282.0,869.0,337.0,3951.4,86900.0
9882,-119.72,36.75,11.0,4832.0,993.0,2190.0,888.0,2661.1,74700.0
9883,-119.72,36.73,9.0,1914.0,491.0,1116.0,424.0,1464.6,65900.0
9884,-119.72,36.72,15.0,1713.0,246.0,766.0,232.0,6816.2,127200.0
9885,-119.72,36.71,7.0,2456.0,463.0,1350.0,424.0,3017.9,91600.0
9886,-119.72,36.34,33.0,1287.0,214.0,580.0,210.0,3201.9,112500.0
9887,-119.72,36.32,40.0,1185.0,221.0,676.0,256.0,2272.1,52600.0
9888,-119.72,34.77,35.0,2469.0,553.0,1168.0,427.0,2458.2999999999997,62100.0
9889,-119.72,34.44,50.0,3265.0,509.0,1256.0,443.0,6399.7,500001.0
9890,-119.72,34.44,43.0,1781.0,342.0,663.0,358.0,4700.0,293800.0
9891,-119.72,34.44,39.0,1489.0,304.0,700.0,268.0,3881.9,289900.0
9892,-119.72,34.43,36.0,1156.0,309.0,521.0,304.0,2601.4,320600.0
9893,-119.72,34.43,33.0,1028.0,377.0,753.0,356.0,2345.4,243800.0
9894,-119.72,34.43,27.0,984.0,299.0,777.0,313.0,2569.4,275000.0
9895,-119.72,34.42,49.0,1610.0,370.0,961.0,351.0,2698.3,260100.0
9896,-119.72,34.42,37.0,1635.0,427.0,1027.0,408.0,3590.5,264700.0
9897,-119.72,34.42,31.0,1524.0,383.0,1257.0,398.0,2601.9,250000.0
9898,-119.72,34.41,35.0,871.0,145.0,354.0,154.0,4321.4,341800.0
9899,-119.72,34.41,35.0,1853.0,375.0,878.0,338.0,4904.4,335300.0
9900,-119.72,34.41,26.0,1648.0,378.0,954.0,405.0,3289.5,335000.0
9901,-119.73,36.83,8.0,3602.0,547.0,1959.0,580.0,5347.8,138800.0
9902,-119.73,36.83,14.0,3348.0,491.0,1584.0,493.0,5082.8,111400.0
9903,-119.73,36.81,19.0,1699.0,356.0,994.0,368.0,2777.8,79700.0
9904,-119.73,36.8,15.0,2376.0,538.0,1197.0,510.0,3141.7000000000003,74600.0
9905,-119.73,36.77,24.0,4410.0,939.0,2362.0,862.0,2940.6,73000.0
9906,-119.73,36.75,39.0,1745.0,321.0,901.0,303.0,3171.9,67900.0
9907,-119.73,36.74,14.0,6202.0,1551.0,5561.0,1435.0,1607.3,64700.0
9908,-119.73,36.73,9.0,1621.0,428.0,678.0,394.0,2243.7,54200.0
9909,-119.73,36.73,7.0,2461.0,647.0,1587.0,551.0,1400.7,225000.0
9910,-119.73,36.72,26.0,2645.0,1005.0,1660.0,991.0,699.1,89500.0
9911,-119.73,36.72,15.0,2246.0,456.0,1190.0,403.0,2029.3999999999999,70400.0
9912,-119.73,36.68,32.0,755.0,205.0,681.0,207.0,1798.6,49300.0
9913,-119.73,36.59,31.0,1551.0,296.0,1058.0,287.0,3343.7999999999997,92600.0
9914,-119.73,36.56,32.0,1513.0,272.0,1038.0,272.0,3046.9,82700.0
9915,-119.73,36.52,20.0,1741.0,331.0,1466.0,289.0,2592.1,94200.0
9916,-119.73,34.44,48.0,2114.0,390.0,973.0,367.0,4802.1,351100.0
9917,-119.73,34.44,38.0,1729.0,394.0,801.0,395.0,3136.4,357500.0
9918,-119.73,34.43,27.0,1448.0,404.0,978.0,338.0,2303.0,261000.0
9919,-119.73,34.42,25.0,2024.0,312.0,907.0,335.0,5412.7,392800.0
9920,-119.73,34.42,23.0,1364.0,227.0,638.0,238.0,5327.9,413900.0
9921,-119.73,34.41,29.0,1769.0,297.0,703.0,269.0,4437.5,350000.0
9922,-119.73,34.35,20.0,1648.0,319.0,905.0,307.0,4375.0,335200.0
9923,-119.74,36.85,3.0,10425.0,2121.0,4432.0,1778.0,3903.2,140800.0
9924,-119.74,36.83,14.0,4675.0,829.0,2235.0,787.0,4109.8,108200.0
9925,-119.74,36.8,18.0,10862.0,2401.0,5466.0,2209.0,2467.8,74300.0
9926,-119.74,36.78,27.0,4049.0,947.0,2254.0,882.0,2246.7000000000003,70700.0
9927,-119.74,36.77,30.0,2427.0,482.0,1375.0,518.0,2573.7000000000003,76900.0
9928,-119.74,36.76,42.0,2093.0,470.0,1621.0,438.0,1799.4,58700.0
9929,-119.74,36.75,47.0,2236.0,418.0,1042.0,397.0,2954.5,59600.0
9930,-119.74,36.74,39.0,4893.0,1210.0,4749.0,1067.0,1206.5,55600.0
9931,-119.74,36.73,42.0,1236.0,272.0,946.0,261.0,2053.6,50000.0
9932,-119.74,36.73,34.0,1254.0,272.0,1056.0,279.0,2326.9,50800.0
9933,-119.74,36.72,25.0,3972.0,842.0,2863.0,729.0,2130.3999999999996,58500.0
9934,-119.74,36.71,17.0,5872.0,1250.0,5034.0,1224.0,2190.5,61800.0
9935,-119.74,36.65,19.0,2546.0,463.0,1257.0,418.0,2901.3,89500.0
9936,-119.74,36.15,21.0,1548.0,308.0,1137.0,306.0,2468.7999999999997,61300.0
9937,-119.74,34.45,29.0,2526.0,388.0,1092.0,409.0,6059.700000000001,383100.0
9938,-119.74,34.44,27.0,1251.0,282.0,503.0,283.0,2800.0,353000.0
9939,-119.74,34.44,26.0,4257.0,1031.0,1861.0,950.0,3404.7000000000003,294500.0
9940,-119.74,34.43,26.0,3119.0,562.0,1459.0,562.0,5043.400000000001,340400.0
9941,-119.74,34.41,30.0,2365.0,417.0,1053.0,409.0,5595.900000000001,346200.0
9942,-119.74,34.38,32.0,1479.0,287.0,830.0,288.0,5345.0,322600.0
9943,-119.75,36.83,15.0,2793.0,436.0,1411.0,441.0,4929.2,109400.0
9944,-119.75,36.8,30.0,3308.0,662.0,1894.0,648.0,2197.0,74500.0
9945,-119.75,36.8,25.0,2718.0,504.0,1257.0,465.0,2333.2999999999997,90600.0
9946,-119.75,36.78,35.0,1129.0,220.0,474.0,242.0,2440.5,74300.0
9947,-119.75,36.77,32.0,1962.0,399.0,1005.0,392.0,2672.6,70400.0
9948,-119.75,36.76,32.0,2072.0,497.0,2002.0,470.0,1327.8000000000002,44500.0
9949,-119.75,36.75,50.0,1515.0,294.0,852.0,297.0,1995.5,54200.0
9950,-119.75,36.75,49.0,2331.0,460.0,1290.0,477.0,2511.1,55400.0
9951,-119.75,36.73,39.0,2290.0,539.0,1685.0,536.0,1632.5,52100.0
9952,-119.75,36.72,22.0,3247.0,859.0,4179.0,881.0,1334.3,60800.0
9953,-119.75,36.71,38.0,1481.0,353.0,1543.0,372.0,1457.7,49800.0
9954,-119.75,34.45,6.0,2864.0,642.0,1404.0,603.0,5507.3,263800.0
9955,-119.75,34.45,26.0,3578.0,677.0,1504.0,618.0,4137.5,395000.0
9956,-119.75,34.43,23.0,2982.0,837.0,1317.0,787.0,3377.6000000000004,283200.0
9957,-119.76,36.83,22.0,2803.0,438.0,1234.0,457.0,4517.9,99600.0
9958,-119.76,36.83,20.0,3214.0,446.0,1360.0,463.0,5259.5,110900.0
9959,-119.76,36.83,17.0,3690.0,628.0,1888.0,601.0,4019.5999999999995,84200.0
9960,-119.76,36.82,17.0,6932.0,1486.0,3056.0,1453.0,2337.5,99300.0
9961,-119.76,36.81,19.0,4643.0,1429.0,4638.0,1335.0,1271.6000000000001,69400.0
9962,-119.76,36.8,29.0,3494.0,662.0,1781.0,616.0,2589.3,70900.0
9963,-119.76,36.8,20.0,6257.0,1346.0,2795.0,1267.0,2209.4,83700.0
9964,-119.76,36.79,26.0,3654.0,837.0,1976.0,830.0,2154.4,72800.0
9965,-119.76,36.78,30.0,6117.0,1330.0,2768.0,1224.0,2138.3,78800.0
9966,-119.76,36.77,38.0,3804.0,814.0,2142.0,816.0,2143.9,60200.0
9967,-119.76,36.77,36.0,2507.0,466.0,1227.0,474.0,2785.0,72300.0
9968,-119.76,36.76,23.0,3800.0,1003.0,3786.0,917.0,1476.6,50600.0
9969,-119.76,36.75,41.0,1576.0,417.0,1567.0,366.0,1254.5,45500.0
9970,-119.76,36.75,35.0,2347.0,526.0,1676.0,481.0,1654.8,49400.0
9971,-119.76,36.75,35.0,1607.0,383.0,1407.0,382.0,2190.0,53400.0
9972,-119.76,36.74,52.0,2137.0,448.0,1194.0,444.0,1302.8999999999999,69100.0
9973,-119.76,36.73,39.0,1553.0,363.0,1449.0,341.0,1441.8999999999999,45500.0
9974,-119.76,36.72,24.0,1240.0,265.0,1035.0,232.0,2875.0,60600.0
9975,-119.76,36.71,29.0,1745.0,441.0,1530.0,391.0,1561.1,44400.0
9976,-119.76,36.68,29.0,1243.0,312.0,836.0,277.0,1835.5,74200.0
9977,-119.76,34.44,28.0,1985.0,582.0,1092.0,548.0,2470.1,290900.0
9978,-119.77,37.19,8.0,5212.0,872.0,2383.0,857.0,4109.9,113600.0
9979,-119.77,36.91,3.0,7520.0,1143.0,2878.0,1077.0,5327.200000000001,174200.0
9980,-119.77,36.86,7.0,4139.0,544.0,1843.0,562.0,8273.7,193500.0
9981,-119.77,36.85,8.0,1519.0,234.0,711.0,248.0,5989.7,123600.0
9982,-119.77,36.84,15.0,2058.0,412.0,891.0,378.0,3256.9,124400.0
9983,-119.77,36.84,15.0,1924.0,262.0,848.0,277.0,5388.6,125300.0
9984,-119.77,36.83,19.0,3237.0,507.0,1378.0,510.0,4780.400000000001,101100.0
9985,-119.77,36.83,16.0,2360.0,355.0,1034.0,359.0,5063.5,108500.0
9986,-119.77,36.81,28.0,1713.0,302.0,663.0,282.0,3567.0,85500.0
9987,-119.77,36.8,32.0,3461.0,665.0,1507.0,649.0,2924.4,84600.0
9988,-119.77,36.79,34.0,2679.0,460.0,1141.0,470.0,3264.2000000000003,89600.0
9989,-119.77,36.79,27.0,2258.0,427.0,1076.0,423.0,2993.7,81100.0
9990,-119.77,36.78,40.0,1411.0,284.0,609.0,296.0,1937.5,67700.0
9991,-119.77,36.78,36.0,3616.0,779.0,1994.0,786.0,2543.4,67300.0
9992,-119.77,36.77,29.0,2554.0,705.0,2669.0,655.0,1217.6,61900.0
9993,-119.77,36.76,43.0,1945.0,413.0,1492.0,422.0,1517.4,54600.0
9994,-119.77,36.76,43.0,1623.0,294.0,781.0,272.0,1869.0,56000.0
9995,-119.77,36.75,44.0,1818.0,412.0,1680.0,418.0,1708.3,48300.0
9996,-119.77,36.75,39.0,1287.0,332.0,1386.0,306.0,1522.7,46900.0
9997,-119.77,36.74,51.0,1454.0,235.0,729.0,252.0,3312.5,70100.0
9998,-119.77,36.74,50.0,1325.0,280.0,811.0,281.0,1866.7,62800.0
9999,-119.77,36.73,45.0,1081.0,241.0,821.0,230.0,1782.8999999999999,52600.0
10000,-119.77,36.73,44.0,1960.0,393.0,1286.0,381.0,2151.8,53000.0
10001,-119.77,36.32,14.0,3400.0,618.0,1867.0,612.0,3992.6,92500.0
10002,-119.77,36.31,14.0,3677.0,863.0,2191.0,785.0,2621.7999999999997,69100.0
10003,-119.77,36.3,24.0,2202.0,471.0,1052.0,439.0,2103.8,62000.0
10004,-119.77,35.65,21.0,2403.0,483.0,1647.0,415.0,2606.6,80000.0
10005,-119.77,34.44,24.0,5652.0,1313.0,2312.0,1294.0,2471.7,295300.0
10006,-119.77,34.43,28.0,3318.0,441.0,1604.0,404.0,9782.1,500001.0
10007,-119.77,34.43,22.0,2552.0,443.0,1066.0,424.0,5127.1,342500.0
10008,-119.78,38.69,17.0,1364.0,282.0,338.0,152.0,2450.0,117600.0
10009,-119.78,36.86,8.0,3468.0,675.0,1604.0,626.0,4207.099999999999,128300.0
10010,-119.78,36.86,10.0,2902.0,363.0,1200.0,363.0,8360.8,187300.0
10011,-119.78,36.85,12.0,782.0,166.0,292.0,164.0,2827.4,79500.0
10012,-119.78,36.84,7.0,4907.0,1075.0,2014.0,909.0,3214.7000000000003,111900.0
10013,-119.78,36.83,18.0,4164.0,741.0,1817.0,681.0,4215.3,95200.0
10014,-119.78,36.83,11.0,2754.0,663.0,1328.0,604.0,2366.7,69300.0
10015,-119.78,36.82,25.0,5016.0,963.0,2133.0,928.0,3625.0,89500.0
10016,-119.78,36.82,22.0,4241.0,1147.0,1929.0,971.0,1770.8,53500.0
10017,-119.78,36.79,33.0,2260.0,440.0,966.0,413.0,2930.1,68300.0
10018,-119.78,36.78,37.0,2185.0,455.0,1143.0,438.0,1978.3999999999999,70700.0
10019,-119.78,36.78,31.0,2164.0,456.0,959.0,463.0,2329.2999999999997,73400.0
10020,-119.78,36.77,45.0,1315.0,256.0,666.0,240.0,2356.2,58100.0
10021,-119.78,36.76,47.0,1425.0,323.0,949.0,325.0,1734.3999999999999,51300.0
10022,-119.78,36.75,49.0,1175.0,307.0,982.0,278.0,1293.7,52000.0
10023,-119.78,36.75,43.0,2070.0,512.0,1925.0,444.0,1463.5,46600.0
10024,-119.78,36.75,35.0,2114.0,506.0,2050.0,474.0,1237.5,50000.0
10025,-119.78,36.74,15.0,1461.0,415.0,924.0,356.0,2504.5,90300.0
10026,-119.78,36.72,22.0,354.0,121.0,530.0,115.0,2145.7999999999997,34400.0
10027,-119.78,36.71,35.0,1987.0,394.0,1233.0,383.0,1358.7,45300.0
10028,-119.78,36.31,14.0,1287.0,291.0,737.0,269.0,3166.7000000000003,126400.0
10029,-119.78,36.3,30.0,1846.0,391.0,1255.0,352.0,2168.1,66600.0
10030,-119.78,36.27,29.0,1871.0,315.0,1066.0,309.0,4571.4,100800.0
10031,-119.78,34.48,21.0,2377.0,322.0,1007.0,328.0,7924.8,500001.0
10032,-119.78,34.45,9.0,1830.0,353.0,1515.0,220.0,4210.9,450000.0
10033,-119.78,34.45,23.0,2077.0,306.0,705.0,256.0,6474.400000000001,500001.0
10034,-119.78,34.44,28.0,2864.0,495.0,1364.0,482.0,4835.0,353400.0
10035,-119.79,36.85,11.0,2596.0,619.0,1765.0,539.0,1951.1000000000001,54000.0
10036,-119.79,36.84,22.0,1529.0,375.0,1543.0,395.0,1792.6,51700.0
10037,-119.79,36.83,15.0,3356.0,694.0,1232.0,627.0,2221.5,72200.0
10038,-119.79,36.82,25.0,2330.0,462.0,1215.0,467.0,3214.3,93000.0
10039,-119.79,36.82,23.0,4358.0,819.0,1852.0,802.0,3416.7000000000003,105200.0
10040,-119.79,36.81,35.0,1877.0,328.0,1155.0,353.0,3069.0,69600.0
10041,-119.79,36.8,27.0,2462.0,484.0,852.0,449.0,3320.0,124700.0
10042,-119.79,36.79,33.0,3433.0,785.0,1806.0,783.0,1938.6000000000001,67500.0
10043,-119.79,36.79,26.0,1700.0,423.0,909.0,386.0,2256.0,64500.0
10044,-119.79,36.79,19.0,1524.0,448.0,960.0,386.0,1512.2,47500.0
10045,-119.79,36.78,41.0,2227.0,462.0,1129.0,415.0,2319.0,59100.0
10046,-119.79,36.78,38.0,1912.0,456.0,1131.0,408.0,2029.9999999999998,58800.0
10047,-119.79,36.77,43.0,2323.0,502.0,1144.0,471.0,2396.7000000000003,58700.0
10048,-119.79,36.76,52.0,2408.0,498.0,1361.0,465.0,2105.5,61300.0
10049,-119.79,36.76,52.0,1185.0,260.0,635.0,239.0,1175.0,56100.0
10050,-119.79,36.75,52.0,377.0,97.0,530.0,96.0,1000.0,45000.0
10051,-119.79,36.75,33.0,3161.0,934.0,3530.0,846.0,1123.0,46700.0
10052,-119.79,36.74,52.0,173.0,87.0,401.0,84.0,2109.4,75000.0
10053,-119.79,36.74,35.0,853.0,296.0,1228.0,289.0,1051.3,39600.0
10054,-119.79,36.73,52.0,112.0,28.0,193.0,40.0,1975.0,47500.0
10055,-119.79,36.72,41.0,1562.0,322.0,927.0,277.0,1304.7,44100.0
10056,-119.79,36.72,19.0,1719.0,391.0,1369.0,368.0,1250.0,53000.0
10057,-119.79,36.7,23.0,1731.0,363.0,1210.0,341.0,1392.2,49500.0
10058,-119.79,36.55,32.0,1393.0,276.0,999.0,245.0,2021.6,76800.0
10059,-119.79,36.32,19.0,3252.0,614.0,1971.0,607.0,3066.7,75800.0
10060,-119.79,36.3,16.0,1717.0,277.0,903.0,289.0,4343.8,93100.0
10061,-119.79,36.29,6.0,1265.0,227.0,764.0,246.0,4291.7,104200.0
10062,-119.79,34.45,24.0,2746.0,433.0,1076.0,380.0,5863.5,348700.0
10063,-119.79,34.44,25.0,1479.0,314.0,977.0,309.0,4179.700000000001,271800.0
10064,-119.79,34.43,26.0,3611.0,563.0,2089.0,540.0,5161.5,276200.0
10065,-119.79,34.4,20.0,3104.0,415.0,1061.0,380.0,9688.5,500001.0
10066,-119.8,37.5,15.0,989.0,184.0,406.0,151.0,3177.1,121900.0
10067,-119.8,36.8,43.0,1951.0,288.0,725.0,308.0,6335.9,169300.0
10068,-119.8,36.78,43.0,2382.0,431.0,874.0,380.0,3554.2,96500.0
10069,-119.8,36.77,52.0,2964.0,512.0,1114.0,486.0,3810.5,87600.0
10070,-119.8,36.76,52.0,2224.0,418.0,832.0,406.0,2395.2,78400.0
10071,-119.8,36.76,52.0,1853.0,437.0,764.0,390.0,1642.9,69200.0
10072,-119.8,36.75,52.0,1788.0,449.0,1156.0,418.0,1729.8,58400.0
10073,-119.8,36.75,46.0,2625.0,593.0,1368.0,551.0,1527.3000000000002,59000.0
10074,-119.8,36.74,25.0,1717.0,542.0,1343.0,471.0,799.0,51800.0
10075,-119.8,36.72,43.0,1286.0,360.0,972.0,345.0,951.3000000000001,50400.0
10076,-119.8,36.72,19.0,1334.0,336.0,1171.0,319.0,1048.1000000000001,48500.0
10077,-119.8,36.71,29.0,1541.0,291.0,1007.0,313.0,2004.3000000000002,53500.0
10078,-119.8,36.7,28.0,1592.0,304.0,962.0,282.0,1330.4,51300.0
10079,-119.8,36.68,31.0,2214.0,432.0,1326.0,416.0,2169.1,66700.0
10080,-119.8,36.65,34.0,2263.0,423.0,1184.0,407.0,1769.2,74200.0
10081,-119.8,36.29,7.0,479.0,84.0,327.0,103.0,5172.799999999999,107500.0
10082,-119.8,36.02,20.0,156.0,39.0,171.0,37.0,3050.0,225000.0
10083,-119.8,34.44,27.0,2674.0,419.0,1176.0,416.0,5029.4,280200.0
10084,-119.8,34.43,27.0,3143.0,537.0,1760.0,570.0,4695.700000000001,271500.0
10085,-119.8,34.43,22.0,2845.0,500.0,1456.0,454.0,5660.400000000001,276400.0
10086,-119.81,36.92,14.0,4795.0,710.0,2047.0,640.0,4665.0,121300.0
10087,-119.81,36.85,17.0,2340.0,370.0,1174.0,396.0,4230.400000000001,94400.0
10088,-119.81,36.83,19.0,6789.0,1200.0,2325.0,1109.0,4049.0000000000005,126000.0
10089,-119.81,36.83,10.0,5780.0,922.0,2712.0,883.0,5644.5,135500.0
10090,-119.81,36.81,33.0,3972.0,594.0,1324.0,561.0,5451.3,143300.0
10091,-119.81,36.8,38.0,2252.0,325.0,777.0,314.0,6157.5,160100.0
10092,-119.81,36.8,29.0,2806.0,552.0,1242.0,540.0,3595.8,88800.0
10093,-119.81,36.79,39.0,2471.0,460.0,1118.0,431.0,2416.7000000000003,71900.0
10094,-119.81,36.79,35.0,2314.0,443.0,954.0,457.0,2950.6,73800.0
10095,-119.81,36.78,52.0,2281.0,371.0,839.0,367.0,3597.2,89900.0
10096,-119.81,36.78,37.0,1965.0,364.0,796.0,335.0,3625.0,83400.0
10097,-119.81,36.78,35.0,1012.0,245.0,633.0,240.0,2032.4,55500.0
10098,-119.81,36.77,48.0,1805.0,329.0,741.0,331.0,2580.4,78900.0
10099,-119.81,36.76,52.0,1792.0,352.0,1049.0,357.0,2437.5,57100.0
10100,-119.81,36.76,48.0,2059.0,388.0,834.0,405.0,2930.6,67900.0
10101,-119.81,36.75,52.0,1827.0,356.0,855.0,353.0,1763.6000000000001,55100.0
10102,-119.81,36.74,36.0,607.0,155.0,483.0,146.0,1562.5,47500.0
10103,-119.81,36.73,50.0,772.0,194.0,606.0,167.0,2220.6,59200.0
10104,-119.81,36.73,47.0,1314.0,416.0,1155.0,326.0,1372.0,49600.0
10105,-119.81,36.6,24.0,2246.0,462.0,1291.0,394.0,2400.6,76400.0
10106,-119.81,36.51,31.0,1241.0,254.0,767.0,226.0,2732.1,83600.0
10107,-119.81,36.28,24.0,544.0,112.0,442.0,106.0,3107.1,56100.0
10108,-119.81,34.46,22.0,3488.0,452.0,1479.0,458.0,7168.700000000001,384400.0
10109,-119.81,34.45,24.0,3678.0,567.0,1554.0,570.0,6517.299999999999,334000.0
10110,-119.81,34.44,14.0,961.0,305.0,662.0,286.0,3211.5,206300.0
10111,-119.82,37.57,13.0,1713.0,340.0,643.0,241.0,2662.0,92400.0
10112,-119.82,36.84,9.0,2340.0,544.0,860.0,520.0,3322.9,119300.0
10113,-119.82,36.84,7.0,2289.0,342.0,1077.0,354.0,5486.799999999999,158800.0
10114,-119.82,36.83,16.0,2868.0,376.0,1016.0,379.0,6117.5,144700.0
10115,-119.82,36.83,14.0,2982.0,412.0,1408.0,423.0,5324.099999999999,123000.0
10116,-119.82,36.82,28.0,2268.0,336.0,752.0,330.0,5280.9,151500.0
10117,-119.82,36.81,25.0,3305.0,551.0,1149.0,500.0,5069.8,150900.0
10118,-119.82,36.8,33.0,1670.0,256.0,528.0,250.0,2947.1,99500.0
10119,-119.82,36.79,35.0,1474.0,291.0,709.0,294.0,2652.2000000000003,65900.0
10120,-119.82,36.79,18.0,5822.0,1439.0,3415.0,1224.0,1685.4,64700.0
10121,-119.82,36.78,36.0,1582.0,313.0,761.0,318.0,2605.5,69200.0
10122,-119.82,36.77,36.0,2252.0,468.0,1117.0,442.0,2908.1,65600.0
10123,-119.82,36.76,46.0,2194.0,563.0,924.0,542.0,1402.8,68500.0
10124,-119.82,36.76,41.0,1973.0,399.0,1107.0,375.0,1897.1,66900.0
10125,-119.82,36.74,52.0,610.0,128.0,406.0,122.0,1896.7,43800.0
10126,-119.82,36.72,17.0,1276.0,242.0,927.0,238.0,2617.6,54100.0
10127,-119.82,36.32,18.0,942.0,193.0,424.0,174.0,2067.2999999999997,87500.0
10128,-119.82,36.19,33.0,1293.0,272.0,694.0,229.0,2022.1,52200.0
10129,-119.82,34.45,24.0,3592.0,533.0,1683.0,528.0,6724.700000000001,333800.0
10130,-119.82,34.44,28.0,1992.0,531.0,1622.0,509.0,2768.9,228200.0
10131,-119.82,34.44,22.0,2239.0,475.0,1016.0,434.0,4875.0,295400.0
10132,-119.82,34.44,16.0,1414.0,463.0,793.0,439.0,3603.4,150000.0
10133,-119.83,36.83,14.0,2351.0,341.0,1128.0,363.0,6990.3,141200.0
10134,-119.83,36.82,14.0,1087.0,165.0,365.0,176.0,7290.9,155600.0
10135,-119.83,36.8,24.0,3756.0,681.0,1586.0,739.0,3857.1,90100.0
10136,-119.83,36.8,16.0,6101.0,1200.0,3407.0,1134.0,3125.0,80800.0
10137,-119.83,36.79,35.0,1872.0,363.0,1054.0,369.0,3327.2,65600.0
10138,-119.83,36.79,24.0,3505.0,819.0,2098.0,774.0,1957.5,67000.0
10139,-119.83,36.78,35.0,1789.0,357.0,933.0,357.0,2522.3,66200.0
10140,-119.83,36.78,30.0,3162.0,640.0,1660.0,639.0,2835.9,80300.0
10141,-119.83,36.77,32.0,2867.0,615.0,1705.0,570.0,2428.6,68100.0
10142,-119.83,36.77,23.0,2168.0,503.0,1190.0,425.0,2625.0,71600.0
10143,-119.83,36.76,15.0,3291.0,772.0,1738.0,634.0,1976.0,67300.0
10144,-119.83,36.75,33.0,662.0,183.0,607.0,181.0,1392.9,55600.0
10145,-119.83,36.73,21.0,1702.0,358.0,1347.0,316.0,2413.7,62100.0
10146,-119.83,36.72,28.0,60.0,10.0,46.0,13.0,4350.0,67500.0
10147,-119.83,36.71,43.0,355.0,81.0,233.0,75.0,2416.7000000000003,73900.0
10148,-119.83,36.54,31.0,1732.0,332.0,979.0,294.0,2520.7999999999997,60000.0
10149,-119.83,36.37,25.0,1549.0,269.0,819.0,272.0,2715.9,101400.0
10150,-119.83,34.45,24.0,2168.0,373.0,934.0,366.0,5419.7,280900.0
10151,-119.83,34.44,35.0,796.0,281.0,567.0,257.0,2138.9,260000.0
10152,-119.83,34.44,26.0,1739.0,402.0,599.0,368.0,3087.5,198400.0
10153,-119.83,34.43,31.0,798.0,346.0,699.0,301.0,2141.7000000000003,205000.0
10154,-119.84,37.48,17.0,2582.0,553.0,1087.0,423.0,2500.0,104200.0
10155,-119.84,36.85,8.0,3791.0,487.0,1424.0,475.0,10514.4,345900.0
